webnovelId,wn_Title,wn_Genre,wn_DatePublished,wn_DateModified,wn_CopyrightHolder,wn_Description,wn_BestRating,wn_Author,wn_AuthorProfile,wn_NumberOfChapters,wn_NumberOfViews,wn_Synopsis,wn_totalReviewNum,wn_totalScore,wn_translationQuality,wn_updatingStability,wn_storyDevelopment,wn_characterDesign,wn_worldBackGround,wn_bookType
6838665602002205,Battle Frenzy,Sci-fi,2017-04-06T11:11:50.000Z,2023-10-12T07:33:15.000Z,Skeleton Wizard / WebNovel,"Read Battle Frenzy novel written by the author Skeleton Wizard on WebNovel, This serial novel genre is sci-fi stories, covering HAREM, WEAKTOSTRONG, ACADEMY ✓ Newest updated ✓ All rights reserved",5,Skeleton Wizard,,1212,11.5M," Amidst a disaster, an orphan contracts a sickness. In his waking hours, he is tormented by his ailment, but when he slumbers, there is infinite darkness. One day, when he was five years old, a strange Fate Trickster appeared in his dreams. Ten years later, he dreams of becoming a lord. To do so, he takes a chance to trade his fate! That day, Wang Zhong once again stood at the gates of the Tianjing Heroic Soul Academy. He was about to start a brand new life.  ",1045,4.49,4.5263157,4.3607655,4.4669857,4.541627,4.5770335,1
7979375206002305,Experimental Log of the Crazy Lich,Fantasy,2017-09-19T06:59:24.000Z,2023-10-12T07:33:31.000Z,Angry Squirrel / WebNovel,"Read Experimental Log of the Crazy Lich novel written by the author Angry Squirrel on WebNovel, This serial novel genre is fantasy stories, covering REINCARNATION, COMEDY, VIDEOGAME, ADVENTURE, MAGIC ✓ Newest updated ✓ All rights reserved",5,Angry Squirrel,/profile/2372772258,841,13.3M," This is the story of a crazy lich who possesses an internal game system and brings catastrophe to the entire world.“Let’s look at the daily quests today… it’s the damned choose one-of-two-options-type again. Destroy a town with a population of 30,000 people or above; reward: 10,000 evil points. Steal lollipops from 3 children; reward: 1 evil point. If neither of the quests is completed, then 2 points will be deducted.”“Tsk! You think I’m stupid? If I really destroyed a town, a crusade of Myth-ranked Holy Knights would definitely come hunting me down. Even if I earned the points, there wouldn’t be any life left in me to spend them. I better just go be a kindly lollipop bandit.”I’ve already had enough of being a notorious lich. Who says a lich can’t be a good person? I’m definitely going to beat this damned system and be an upright and dignified good man.  ",830,4.37,4.354217,4.1530123,4.4108434,4.46506,4.471084,1
16914889406872005,Archean Eon Art,Eastern,2020-06-05T08:58:42.000Z,2024-01-25T02:06:38.000Z,I Eat Tomatoes / WebNovel,"Read Archean Eon Art novel written by the author I Eat Tomatoes on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,I Eat Tomatoes,,766,4.1M," In a world dotted with World Entrances to a demon world, demons have invaded humans for centuries. Humanity has united and one of the most ancient sects in the world, the Archean Mountain Sect, has set up an entire education system in the form of Dao Academies and defenses at the World Entrances.Meng Chuan, a young genius, is an expert at the swift saber. Despite his noble heritage, he has one goal—kill all demons. Scarred by demons because of how his mother sacrificed her life for him, he strives to enter Archean Mountain Sect to get the best resources and training.Other than cultivation, his only pleasure is drawing. And as he draws, he becomes stronger… Enjoy this blood-pumping piece of art in Meng Chuan's journey to slay demons with the help of united human comrades.  ",476,4.33,4.4033613,4.3403363,4.3067226,4.302521,4.3109245,1
10961533705222305,A World Worth  Protecting,Eastern,2019-04-29T02:31:12.000Z,2024-01-25T01:52:35.000Z,Er Gen / WebNovel,"Read A World Worth  Protecting novel written by the author Er Gen on WebNovel, This serial novel genre is eastern stories, covering YAOI, CULTIVATION, ADVENTURE ✓ Newest updated ✓ All rights reserved",5,Er Gen,,1455,5.7M," By the year 3029 CE, Earth's technology has developed rapidly, borders no longer exist, and Earth has been unified, marking the beginning of the era of the Federation. At that time, a huge sword flew from the heavens, piercing the sun and causing a huge sensation on Earth. Perhaps because the scabbard of the sword was already in tatters, countless shards have broken off from it following the collision with the sun and spread across the universe. Many of these shards have landed on various places across Earth. With the arrival of the bronze sword and its shards, a new unlimited energy source has suddenly appeared on Earth. This energy source has since been named Spirit Qi. Spirit Qi is like air, thick in some places and thin in others. As the Federation and other factions gather more shards, they discover more information on cultivation, pill refinement, Spirit Stone refinement, and other techniques. The words on the shards have an ancient feel to them, making it a trend for people to use ancient language. The appearance of Spirit Qi rapidly makes the original energy sources obsolete and has completely changed people's lives. Not only has the Spirit Internet been formed, Spirit Qi has also changed the course of Human Civilization, causing the world to enter a civilization of cultivation. This would later come to be known as the Spirit Inception Era.   ",974,4.52,4.5657086,4.4548254,4.5287476,4.534908,4.5287476,1
8143258106003605,Legend of Ling Tian,Eastern,2017-08-04T06:21:48.000Z,2023-10-12T07:33:38.000Z,Feng Ling Tian Xia / WebNovel,"Read Legend of Ling Tian novel written by the author Feng Ling Tian Xia on WebNovel, This serial novel genre is eastern stories, covering REINCARNATION, CULTIVATION, HAREM, ROMANCE, ACTION ✓ Newest updated ✓ All rights reserved",5,Feng Ling Tian Xia,,713,20.3M," Ever met someone who started cultivating from his mother’s womb? He does not care for his image, willing to take all steps necessary to ensure his plans succeed!Watch Ling Tian, martial arts genius, who crossed from the modern world to the ancient times, bringing with him all his memories from his past self!A person with high comprehension talent, blessed with the gift of eloquence as well as a burning desire to be the best!Join us as we follow Ling Tian’s adventures in this new world has appeared in! Watch as he plays with the politics of the court and of the Great Families, and how he finds his allies which will help him to conquer this world!(Hi all, Chuchutrain here. Our Patreon is officially up and running! Please visit us @ https://www.patreon.com/LegendofLingTian :) Thank you for your support!)  ",877,4.11,4.304447,3.913341,4.155074,4.155074,4.003421,1
18925942106751905,"No Way People Find Cultivation Difficult, Right?",Eastern,2021-02-26T02:56:52.000Z,2023-10-12T09:27:54.000Z,Dark Knight / WebNovel,"Read No Way People Find Cultivation Difficult, Right? novel written by the author Dark Knight on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,Dark Knight,,287,3.4M," It’s the 3rd of March of the Immortal Martial era.Under the Sect Leader’s unremitting efforts, the Qingyun Dao Sect finally welcomes its eighth disciple, Ye Ping. In order to make Ye Ping stay and to earn his respect, everyone in the sect resorts to all sorts of tricks to deceive him. They boast and pretend to be peerless Sword Dao experts, geniuses in cultivation, alchemy, refinement, divination, alchemy arrays, treasure appraising, and sons of destiny. For the sake of maintaining the image of geniuses, they teach Ye Ping all sorts of nonsensical things. They make Ye Ping try to gain an epiphany out of a random sword mark. They take out a random big pot and make Ye Ping refine supreme-grade pills with it. They take out a random copper coin and make Ye Ping deduce the ultimate heavenly secret. They initially hope to just delay the time that Ye Ping discovers the truth so that he would stay in the sect for a while longer. However, to their surprise, their new little Junior Brother… manages to learn everything.  ",276,4.31,4.423913,4.307971,4.2391305,4.311594,4.289855,1
7920706906001505,NEET Receives a Dating Sim System,Urban,2017-07-10T02:32:25.000Z,2023-11-10T07:20:36.000Z,Idle Fish Goes Ashore / WebNovel,"Read NEET Receives a Dating Sim System novel written by the author Idle Fish Goes Ashore on WebNovel, This serial novel genre is urban stories, covering SYSTEM, REINCARNATION, HAREM, ROMANCE, COMEDY ✓ Newest updated ✓ All rights reserved",5,Idle Fish Goes Ashore,/profile/2372772258,842,22.2M," A 30-year-old Chinese NEET is reincarnated into the body of an otaku that choked to death on instant noodles. As he comes to grips with his new life, he realizes that this world is subtly different from Earth. The denizens of this world are far better looking, and this new world also possesses futuristic technology as well as mysterious Yin Yang masters! After reincarnating, he realized that he was endowed with a miraculous game-like system, which enables him to increase his own stats and transcend the limits of the human body. This system even has a game-breaking ability to save and load in real life!In this new world that’s akin to a 2-D game, he just wants to enjoy life and head for a glorious future... However, he is quickly embroiled in a complex plot. Can he unlock his true potential and utilize his system to break the shackles that confine him and discover the truth about his previous body’s circumstances? Note: This novel have an open ending with multiple possibilities, all fans are welcome to imagine an ending together.  ",1554,4.36,4.5791507,4.254183,4.278636,4.355856,4.313385,1
7853880705001905,Pursuit of the Truth,Eastern,2017-07-24T03:27:40.000Z,2024-01-19T10:01:11.000Z,Er Gen / WebNovel,"Read Pursuit of the Truth novel written by the author Er Gen on WebNovel, This serial novel genre is eastern stories, covering CULTIVATION, WEAKTOSTRONG, ADVENTURE, DEVIL, REVENGE ✓ Newest updated ✓ All rights reserved",5,Er Gen,/profile/2721344335,1481,15.2M," Su Ming grew up dreaming about becoming a Berserker even though he knew that the chances of him becoming one were close to nil. One day, he found a strange piece of debris, and it allowed him to walk the path of becoming a Berserker. But would it be enough for Su Ming to become just another Berserker to protect those he cares about? Would he be satisfied with leaving everything in fate's hands?*This novel was originally named Beseech the Devil, but due to the author's wishes, it was changed to Pursuit of the Truth.  ",528,4.46,4.5170455,4.435606,4.4469695,4.4147725,4.462121,1
6831980302001405,The Sacred Ruins,Eastern,2017-03-01T09:43:24.000Z,2023-10-12T07:33:11.000Z,Chen Dong / WebNovel,"Read The Sacred Ruins novel written by the author Chen Dong on WebNovel, This serial novel genre is eastern stories, covering WEAKTOSTRONG, APOCALYPSE, HIGHIQ, CULTIVATION, BEASTTAMING ✓ Newest updated ✓ All rights reserved",5,Chen Dong,,1645,6.0M," To rise from defeat; to revive amidst the dissipation. As the vast oceans turn to dust and the thunder and lightning fade away,That strand of spiritual mist once again approaches our great world. With the shackles that bound our world now severed—A whole new world of mystery and wonder awaits, As we turn the corner...------The Sacred RuinsIs a story set in a post-apocalyptic world. A world that has recovered to a state that is roughly equal to our own world in terms of technology and culture, although its ancient history remains largely unknown. The story begins during the post-graduation trip of our protagonist, where he discovers some ancient ruins and witnesses “the great change”, an upheaval that changed everything. The changing earth not only brought about new, unexplored landscape but also sparked the evolution of all organisms. Plants and animals started gaining sentience and some humans obtained unimaginable powers. The legends, myths, and tales of old seemed to have suddenly come to life as the earth entered a new era where beasts and men formed factions, explored new lands and ultimately struggled for supremacy.We follow the MC as he grows from being an eccentric young man into a badass expert warrior while meeting other funny characters and forming brotherly bonds. We watch as he falls into just as much hilarious situations as he does perilous ones, all the while wondering and slowly discovering the mysteries of this world. Just why was the world destroyed in the first place? Who or what had triggered this earth-shattering “change”? What profundities lie behind the process of evolution? ------Chen Dong is one of the top authors in the Chinese Qidian site and this particular novel has been number one on its monthly charts for several months straight. If you are looking for a funny and unique novel that is free from the cliches of reincarnation and cultivation, this might just be what you are looking for. The story develops quite slowly for the first ten chapters or so but becomes much better paced afterwards.------Release Rate: 7 Chapters/Week  ",423,4.35,4.3593383,4.0520096,4.401891,4.4137115,4.510638,1
11257383806306705,Rebirth of the Godly Prodigal,Urban,2019-06-03T02:38:31.000Z,2024-02-05T03:40:50.000Z, Chen Ji Tang Hong Dou / WebNovel,"Read Rebirth of the Godly Prodigal novel written by the author  Chen Ji Tang Hong Dou on WebNovel, This serial novel genre is urban stories, covering SYSTEM, HAREM ✓ Newest updated ✓ All rights reserved",5, Chen Ji Tang Hong Dou,,1316,8.5M," ""I have to squander; otherwise, won't it be a waste of my parent's talent at earning money?"" Hong Dali answers a reporter's question matter-of-factly.  Just after the interview ends, Hong Dali opens the Great Prodigal System's interface and looks at the various good stuff displayed in it. Stroking his chin, he mumbles to himself, ""I just need to squander 200 billion yuan more to exchange for the blueprint of the core technology, Engine Destruction, found in the strongest humanoid mecha weapon, Neo Granzon. Looks like I'll have to work harder!"" ""I want to splurge! I want to squander!""  ",1138,4.38,4.4525485,4.4217925,4.3427067,4.3462214,4.3427067,1
16465673606151005,MMORPG: Divine Monster Transmuter,Games,2020-07-10T03:22:17.000Z,2023-10-12T09:09:29.000Z, Qing Yan Yi Ye / WebNovel,"Read MMORPG: Divine Monster Transmuter novel written by the author  Qing Yan Yi Ye on WebNovel, This serial novel genre is games stories, covering  ✓ Newest updated ✓ All rights reserved",5, Qing Yan Yi Ye,,1041,3.1M," Infernal Demon Dragon: A dog like you dare to face me in combat? Do you wish to die so much?Jiang Feng: Don’t get too cocky, lizard! You will soon become energy used for my evolution!  Transmute Monster, transmute!So, what can you do when you entered the game and accidentally became a Level 1 wild dog?No worries. With Transmute Monster, I can endlessly evolve. At the same time, I can transmute any monsters into materials and items that I want!Jiang Feng: Who said that players are the only one that can kill monsters? Who said players are the only ones that can flirt? Who said players are the only ones that can build cities?My existence will subvert all the expectations and become an existence that surpasses the Divine Beasts!  ",392,3.64,3.7908163,3.7270408,3.5408163,3.517857,3.5994897,1
16005456605644405,It&#39;s Lonely To Be Invincible,Eastern,2020-05-15T08:02:43.000Z,2023-10-12T09:09:18.000Z,Xin Feng / WebNovel,"Read It&#39;s Lonely To Be Invincible novel written by the author Xin Feng on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,Xin Feng,,1163,3.2M," Lin Fan was transported to another world, into the body of a normal disciple. Given the environment he was in, Lin Fan faced the risk of being killed at any time. However, something was out of place. Starting the system. Ding: You’ve received an infinite level buff: Immortality　From then on, everything changed. To Lin Fan, if anyone could kill him, he would concede defeat. Otherwise, he would turn them into mincemeat. To his opponents, they have given up because it was impossible to kill Lin Fan. And the synopsis is done! Let’s keep it short and simple. Warning: This book contains happiness, silliness, and a main character who enjoys acting cool.   ",472,4.49,4.5635595,4.4661016,4.4661016,4.4788136,4.4661016,1
6831854302001205,The Wizard World ,Fantasy,2017-03-01T09:22:23.000Z,2023-10-12T07:33:11.000Z,Get Lost / WebNovel,"Read The Wizard World  novel written by the author Get Lost on WebNovel, This serial novel genre is fantasy stories, covering REINCARNATION, MAGIC, ADVENTURE, HAREM, WEAKTOSTRONG ✓ Newest updated ✓ All rights reserved",5,Get Lost,/profile/2934276150,646,14.2M," Ye Song, who once lived in a technologically-advanced world, died and reincarnated into a noble teenager’s body in another world.A fantasy world filled with magic!A series of events filled with tragedy, action, etc. began to unfold one after the other when he fatefully encountered one of the most guarded secrets of this world, obtaining the legendary power of Wizards.Watch how he reaches unreachable heights as a powerful Wizard in this new world.------Release Rate: 7 Chapters/Week; One each day. P.S. This has become a serious problem so I have to put it in the synopsis: First, I would like to thank everyone who spends their time reading this book. Second, I just want to say that this is not a WMW (Warlock of the Magus World) copy. TWW finished two years before WMW started.   ",670,4.1,4.295522,4.1626863,3.9820895,3.9462686,4.1014924,1
15247659006719905,I Am A Prodigy,Urban,2020-03-09T09:11:12.000Z,2023-10-12T08:53:35.000Z,Rugao Under The Bridge / WebNovel,"Read I Am A Prodigy novel written by the author Rugao Under The Bridge on WebNovel, This serial novel genre is urban stories, covering  ✓ Newest updated ✓ All rights reserved",5,Rugao Under The Bridge,,795,4.9M," Ye Lingchen was a regular high schooler who struggled with exams and expectations from his parents.All that changed after he woke up from a strange dream and discovered that he had been granted the 'Prodigy System'. His life changed from this point on. Reading a book allowed him to learn its content immediately. Listening to lectures granted instant understanding of the lesson. Observation of a technique imprinted knowledge of the technique used.Learning had never been so easy, and as the saying goes, knowledge is power. In this case, he now had access to a ton of unbridled power. What does it feel like to become a 'prodigy' overnight? Follow Ye Lingchen on this journey to discover the limitless possibilities...  ",591,3.9,4.152284,4.0592217,3.7563453,3.6954315,3.824027,1
16989846406186505,Absolute Great Teacher,Eastern,2020-07-24T04:13:22.000Z,2024-01-10T10:17:57.000Z,Longing Washes Red Beans / WebNovel,"Read Absolute Great Teacher novel written by the author Longing Washes Red Beans on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,Longing Washes Red Beans,,1341,4.0M," Sun Mo, the top teacher of No. 2 High School was transported to Tang Country of Central Province after falling into the water and became an intern teacher which just graduated. He actually has a fair and rich fiancee who is actually also the headmaster of a famous school. However, the reputation of this school has declined and the school was soon to be removed from the education list and abolished...Sun Mo's mission is to help his fiancee to sit on the headmaster's chair securely and make the school return the rankings of the nine greats (the top nine schools.)After he obtained the Absolute Great Teacher System, he could mold trash into gold, helping lousy students to become geniuses.Under Sun Mo's guidance, his disciples who used to be bad in school, could rule supreme in terms of their education in a year, become a 'study-emperor' in three years, and an academic god in five years. They would soon become big BOSSes in studying!You dare to say that I, as a great teacher, depends on false reputation? The Sword Hero, Spear Saint, Saber Devil, Holy Maiden, Peerless Country Leader, Devil Emperor, Two Saints, Three Paragons...all of them were taught by me! Are you scared or not?The thing I like most is to transform a bronze-grade salted fish into a king-grade BOSS. Sun Mo stated!  ",338,4,4.1449704,4.168639,3.8964498,3.866864,3.9378698,1
6838665602001905,The Great Thief,Games,2017-03-04T06:21:01.000Z,2023-10-12T07:33:13.000Z,Boating Lyrics / WebNovel,"Read The Great Thief novel written by the author Boating Lyrics on WebNovel, This serial novel genre is games stories, covering VIDEOGAME, REINCARNATION, REVENGE, LEVELUP, HIGHIQ ✓ Newest updated ✓ All rights reserved",5,Boating Lyrics,,1977,22.5M," He had never invested in shares or bought a lottery ticket, and neither did he have any experience in the general business industry. Lu Li found that the only thing he could do was play games.  Luckily he had experienced rebirth, and was one step ahead of everyone else. Luckily, games had been developing extremely quickly, and there were many people who had become rich through playing games.  In his ‘past life’, he had spent countless nights awake, in grief and anguish. However, although all of this had been washed away, so what…? This life, he was determined make a fierce counterattack against fate and stand at the very top! ------Release Rate: 5 Chapters/Week; will be released on Mon, Wed, Fri and Weekend;   ",388,3.94,4.2010307,4.1005154,3.8273196,3.7835052,3.7886598,1
13071505405554605,Legend of the Mythological Genes,Eastern,2019-05-20T02:26:04.000Z,2023-10-12T08:52:53.000Z,Fish leaping to the peak / WebNovel,"Read Legend of the Mythological Genes novel written by the author Fish leaping to the peak on WebNovel, This serial novel genre is eastern stories, covering SYSTEM, CULTIVATION, VIDEOGAME, ACTION, ADVENTURE ✓ Newest updated ✓ All rights reserved",5,Fish leaping to the peak,/profile/3859427027,520,11.2M," Every myth and legend is a path to Godhood!When humans enter the interstellar era, ancient cultivation techniques shone with new life. Your genes exist with you! A single sentence showing the true meaning of cultivation. Myths and legends are not a fantasy, there are ancient mythological genes in the bodies of everyone.The Hou Yi Gene allows you to shoot a hundred miles, using a single arrow to break down the dome of heaven.The Kuafu Gene allows you to run with flying speed, chasing after the sun and moon.The Divine Dragon Gene allows you to soar among the clouds, roaming around the starry space.….Almost ten thousand years have passed. Feng Lin came from the 21st century to this majestic era that surged forth with great momentum. Based on his understanding on the myths and legends of the ancient earth era, he embarked upon a unique genetic cultivation path.Monkey Gene + Stonebirth Gene = Stone Monkey GeneStone Monkey Gene + ??? = Spiritual Stone Monkey GeneSpiritual Stone Monkey Gene + ??? = Handsome Monkey King GeneHandsome Monkey King Gene + ??? = Sun Wukong GeneSun Wukong Gene + ??? = Great Sage Equal to Heavens Gene  ",1572,3.86,4.048346,4.00827,3.7080152,3.6882951,3.8447838,1
8058318405003505,Martial Universe,Eastern,2017-07-26T03:13:23.000Z,2024-01-05T07:18:46.000Z,Heavenly Silkworm Potato / WebNovel,"Martial Universe, also translated as Wu Dong Qian Kun. This novel written by Heavenly Silkworm Potato and published on WebNovel official. Online read this eastern fantasy novel about action,adventure,wuxia,harem,martial arts, romance,tragedy, bloodpumping, invincible, positive.",5,Heavenly Silkworm Potato,/profile/4300462406,1311,21.8M," The Great Yan Empire exists in a world where respect can only be earned through strength. Within this Great Yan Empire, the four great clans have always stood above the rest. Among them, a particular incident in the Lin Clan resulted in the banishment of a certain individual who went on to start his own family, in hopes of one day being recognized again by the Lin Clan, and rejoining them…  Hailing from a banished family of the Great Lin Clan, when Lin Dong was very young, he watched, powerless, as his talented father was easily crushed and crippled by the overwhelming genius of the great Lin Clan, Lin Langtian. With a despairing father, a heartbroken grandfather, and a suffering family, ever since that fateful day, Lin Dong has been driven by a deep purpose; to take revenge on the man who had taken everything and more from his family. Armed with nothing but willpower and determination, join Lin Dong as he unknowingly discovers a destiny greater than he could ever hope to imagine when he stumbles upon a mysterious stone talisman…   ",333,4.51,4.5195193,4.4894896,4.4984984,4.4834833,4.5615616,1
17527881305321505,I Have A Super USB Drive,Sci-fi,2020-09-25T03:28:47.000Z,2023-10-12T09:27:31.000Z,Darkness Black Bear / WebNovel,"Read I Have A Super USB Drive novel written by the author Darkness Black Bear on WebNovel, This serial novel genre is sci-fi stories, covering  ✓ Newest updated ✓ All rights reserved",5,Darkness Black Bear,,645,3.4M," Who could have guessed that the accidental discovery of a pitch-black USB drive would one day turn Chen Chen’s world upside down? He quickly realizes that this was no ordinary USB drive—and it came with mysterious powers, along with its own hidden rules. Equipped with his skills and intellect as a student of biological science, Chen Chen strives to uncover the limit of the USB drive, and the limit of his own ambition. Follow Chen Chen in his pursuit of lofty aspirations—wealth, immortality, and otherworldly powers! It is a path that will lead him to a grand plan, one that will change the fate of humanity forever…  ",438,4.25,4.3767123,4.303653,4.23516,4.111872,4.2237444,1
17527819605320605,I Am Really Not The Son of Providence,Urban,2020-10-23T03:43:26.000Z,2023-10-12T09:27:30.000Z,Palace in the Clouds / WebNovel,"Read I Am Really Not The Son of Providence novel written by the author Palace in the Clouds on WebNovel, This serial novel genre is urban stories, covering  ✓ Newest updated ✓ All rights reserved",5,Palace in the Clouds,,510,5.4M," After his transmigration to the cultivation world, Shen Tian discovers that he can see the fortuitous opportunities and their providence haloes of others.In order to rub off some of the luck from these opportune characters, Shen Tian proactively gets close to them.…Eventually, everyone realizes that no matter who it was, as long as they hang out with Shen Tian, they will gain lots of fortuitous opportunities! And there’s no exception to this rule!From then on, Shen Tian was labelled as the most popular lucky mascot in the cultivation world!Fairy Qing Yue: ""I once followed my Senior Brother to the Kunlun Secret Realm in the West, and obtained the Sun And Moon Orb!""Princess Ling Long: ""I once followed my Senior Brother to the Imperial Burial Valley in the Northern Sea, and both of us inherited skills from Emperor Dan!""Immortal Phoenix Queen: ""Haha, what a bunch of fledglings! Do you know how he got his Dragon-Phoenix Immortal Form?""  ",403,4.39,4.4987593,4.5012407,4.312655,4.3027296,4.337469,1
11547414805430105,MMO: Pierce Heaven Til&#39; It Breaks,Games,2019-03-11T06:47:59.000Z,2023-10-12T08:33:49.000Z,Lord Dragon / WebNovel,"Read MMO: Pierce Heaven Til&#39; It Breaks novel written by the author Lord Dragon on WebNovel, This serial novel genre is games stories, covering VIDEOGAME, HAREM, CULTIVATION, COMEDY ✓ Newest updated ✓ All rights reserved",5,Lord Dragon,,968,5.5M," Li Yi once lived the dream of every pro gamer. He was at the top of his game with the best equipment, the highest stats, and everything a gamer could ever hope for. However, he soon realized that none of his ill-gotten gains for his to keep when he was branded Public Enemy Number One and killed in the biggest battle of the ages.  Now, he has the chance to turn back the clock and return to a time before his first mistake put him on the path of no return. This time, Li Yi will make different choices. With that, comes many interesting encounters — like saving a woman in distress then making love to her seven times in a row while her child slept in the next room. However, will he get back to what truly matters? One thing is for sure, with the memories retained from his past, he will become King of this game.   ",1124,3.65,3.6868327,3.6823843,3.6272242,3.625445,3.6272242,1
18909638806685305,Fantasy Simulator,Eastern,2021-02-05T03:04:05.000Z,2023-10-12T09:27:52.000Z,Salted Fish Jienan / WebNovel,"Read Fantasy Simulator novel written by the author Salted Fish Jienan on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,Salted Fish Jienan,,853,4.9M," After dying, Chen Heng finds that he has transmigrated to an alternate reality: everything is the same, except the world is now a Wuxia world heavily influenced by martial arts! Not only this, he discovers that he has a Fantasy Simulator, from which he obtains rewards that make him incredibly powerful in his new reality as well. Martial arts, immortal cultivation, and overpowered abilities--all of this begins from a single simulation!  ",471,4.31,4.37155,4.326964,4.312102,4.284501,4.2569003,1
6831827102000005,Gourmet Food Supplier,Urban,2017-03-01T09:17:52.000Z,2024-03-12T07:34:05.000Z,Cat Who Cooks / WebNovel,"Read Gourmet Food Supplier novel written by the author Cat Who Cooks on WebNovel, This serial novel genre is urban stories, covering SYSTEM, VIDEOGAME, COMEDY, LEVELUP, HIGHIQ ✓ Newest updated ✓ All rights reserved",5,Cat Who Cooks,,2735,8.8M," In a remote oriental country, there is a small and odd restaurant that has refused the three-star rating by the Michelin Guide several times. “The price is fairly expensive over there, 288RMB for a set meal of Egg Fried Rice and a bowl of soup. Ah, and an extra small plate of pickled vegetables as well. Even so, there are still a long line of people queuing up and waiting for a taste. Reservations are not accepted there, only waiting and queuing personally is allowed. “Numerous people fly there on their private planes just to queue up. Furthermore, parking bays and parking spots are not provided there. The service is terrible here. Customers have to clear the tableware themselves and wipe the table as well. For god’s sake, the boss is literally crazy.” ---Michelin Guide-----Release Rate: 5 Chapters/Week; will be released on Mon, Wed, Fri and Weekend;  ",469,4.16,4.34968,4.1471214,4.136461,4.061834,4.110874,1
9067142506001505,A Valiant Life,Urban,2018-05-07T05:05:23.000Z,2023-10-12T07:33:44.000Z,Xin Feng / WebNovel,"Read A Valiant Life novel written by the author Xin Feng on WebNovel, This serial novel genre is urban stories, covering SYSTEM, VIDEOGAME, COMEDY, HAREM, FACESLAPPING ✓ Newest updated ✓ All rights reserved",5,Xin Feng,,1239,9.9M," I am Lin Fan and I've become a jack of all trades just because of a powerful Encyclopedia. In the first ever competition organised for trolls, all the other contestants lost. The crowd exclaimed, ""Brother, you're so good at trolling."" Lin Fan replied, ""But I've never been trolling...""  ",1201,4.47,4.5095754,4.5029144,4.441299,4.4313073,4.4421315,1
15722400505743705,48 Hours a Day,Sci-fi,2020-03-09T09:00:46.000Z,2024-03-01T09:02:03.000Z,Little Bleary Zhao / WebNovel,"Read 48 Hours a Day novel written by the author Little Bleary Zhao on WebNovel, This serial novel genre is sci-fi stories, covering  ✓ Newest updated ✓ All rights reserved",5,Little Bleary Zhao,,1449,3.8M," Growing up with eccentric materialistic parents who left him in the care of his grandfather for a job overseas, Zhang Heng had learned to adapt and be unfettered by the oddities and challenges in life. But he would soon learn the baffling truth about the world he thought he knew when one day at midnight time froze and he found himself in a world so quiet and still it was deafening. That night, he discovered that he had 24 hours more than everybody else and thus, marked the beginning of his adventures. The mysteries surrounding his newfound ability only deepened when a strange old man claimed to have given Zhang Heng that ‘gift of time’ and recruited the young man to participate in a cryptic ‘life-changing’ game on his behalf. Little did Zhang Heng know that accepting those terms meant embroiling himself in many versions of reality and exposing himself to the hidden secrets of the world—a decision he could never undo.  ",495,4.56,4.543434,4.547475,4.577778,4.559596,4.581818,1
12414006605410205,I Found A Planet,Sci-fi,2019-04-08T02:46:52.000Z,2023-10-12T08:34:11.000Z,Ming Jian / WebNovel,"Read I Found A Planet novel written by the author Ming Jian on WebNovel, This serial novel genre is sci-fi stories, covering COMEDY ✓ Newest updated ✓ All rights reserved",5,Ming Jian,,493,4.4M," Through a mysterious portal, Chen Jin arrived at this strange place - a post-apocalyptic world where civilization had been destroyed.  Consequently, he found - A piece of metal scrapA robot trash collectorA battlegroundA cityA ton and more of goldA copy of high-tech documentsA...In short, Chen Jin found a planet.  ",620,3.79,4.0387096,3.951613,3.669355,3.5758064,3.735484,1
8825641305001605,Carefree Path of Dreams,Eastern,2018-03-19T03:01:11.000Z,2023-10-12T07:33:43.000Z,The Plagiarist / WebNovel,"Read Carefree Path of Dreams novel written by the author The Plagiarist on WebNovel, This serial novel genre is eastern stories, covering SYSTEM, VIDEOGAME, CULTIVATION, ADVENTURE, KINGDOMBUILDING ✓ Newest updated ✓ All rights reserved",5,The Plagiarist,,1183,17.6M," This is the story of a boy who lived a secluded life in the mountains, tending his farm, rearing his fish, and dreaming his dreams. Eh? Did I suddenly conquer all worlds and become the big boss? Or am I still in a dream?  ",1024,4.18,4.294922,4.0976562,4.166992,4.1259766,4.198242,1
